id,event_id,meet,date,name,age,body_weight,snatch1,snatch2,snatch3,snatch_best,cj1,cj2,cj3,cj_best,total
382519,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Lucas Diehl,Men's 16-17 Age Group 94+kg,119.75,125,-130,134,134,157,163,169,169,303
382520,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Madden Mones,Men's 16-17 Age Group 94+kg,129.25,126,132,135,135,157,162,-168,162,297
382521,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Brodie Hollis,Men's 16-17 Age Group 94+kg,118.9,115,120,-125,120,150,158,165,165,285
382522,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Chase Dooley,Men's 16-17 Age Group 94+kg,126.2,115,123,-130,123,155,-165,-170,155,278
382523,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Rucker Johnson,Men's 16-17 Age Group 79kg,78.3,-120,120,125,125,145,150,153,153,278
382524,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Carter Sing,Men's 16-17 Age Group 79kg,77.25,115,120,124,124,145,-150,152,152,276
382525,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Elias Horn,Men's 16-17 Age Group 94kg,93.25,113,118,125,125,140,-150,151,151,276
382526,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Roy  Maher,Men's 16-17 Age Group 79kg,76.5,112,116,-121,116,146,150,-154,150,266
382527,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Baron Baker,Men's 16-17 Age Group 94kg,89.4,105,110,-115,110,-145,145,150,150,260
382528,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Robert Whitlock,Men's 16-17 Age Group 88kg,82.4,110,113,116,116,135,140,-145,140,256
382529,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Haston Hill,Men's 16-17 Age Group 79kg,75.8,103,106,109,109,141,146,-151,146,255
382530,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,jacob molina,Men's 16-17 Age Group 94+kg,117.25,93,97,104,104,140,150,-155,150,254
382531,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Brian Begnoche,Men's 16-17 Age Group 88kg,85.55,106,-111,112,112,136,141,-145,141,253
382532,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Evan  Kniss,Men's 16-17 Age Group 88kg,86.2,105,110,-115,110,135,140,-145,140,250
382533,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Daniel Nuñez,Men's 16-17 Age Group 88kg,84.3,-102,105,111,111,131,-136,-141,131,242
382534,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Frank Jimenez,Men's 16-17 Age Group 94+kg,103.7,-110,110,-116,110,130,-135,-136,130,240
382535,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jackson Young,Men's 16-17 Age Group 94+kg,110.35,100,104,-107,104,128,133,-137,133,237
382536,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jack Green,Men's 16-17 Age Group 88kg,85.7,105,108,-112,108,123,127,-131,127,235
382537,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Wyatt Lupo,Men's 16-17 Age Group 94kg,92.85,98,102,107,107,122,127,-135,127,234
382538,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Maverick  Grimm,Men's 16-17 Age Group 79kg,75.1,96,100,-103,100,125,130,-135,130,230
382539,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,TYLER NIEDERGESES,Men's 16-17 Age Group 94+kg,103.4,97,102,-106,102,127,-132,-136,127,229
382540,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Dryden Yates,Men's 14-15 Age Group 71kg,69.6,-100,-100,100,100,-124,-124,128,128,228
382541,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Sebastian Stodel,Men's 16-17 Age Group 65kg,64.05,97,-101,-101,97,-126,126,131,131,228
382542,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Charles Kuebler,Men's 16-17 Age Group 94+kg,135.45,85,90,95,95,127,132,-137,132,227
382543,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Desmond Myles,Men's 16-17 Age Group 71kg,69.35,91,96,100,100,122,127,-132,127,227
382544,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jordon Young,Men's 16-17 Age Group 94kg,91.95,95,101,-106,101,120,125,-130,125,226
382545,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Joe Korchnak,Men's 16-17 Age Group 94+kg,106.4,96,100,-104,100,120,124,-127,124,224
382546,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Miguel Romero Colon,Men's 16-17 Age Group 88kg,83.2,85,90,100,100,115,123,-130,123,223
382547,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jayden Mondesir,Men's 16-17 Age Group 94+kg,99.6,100,-104,-104,100,122,-127,-127,122,222
382548,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Massimo Shinzato-Barrueto,Men's 16-17 Age Group 94+kg,119.7,89,93,97,97,118,-123,125,125,222
382549,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Elan Mostun,Men's 16-17 Age Group 79kg,77.7,95,98,-102,98,124,-128,-130,124,222
382550,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Colten  Clyburn,Men's 16-17 Age Group 88kg,86.1,-93,102,-107,102,115,120,-125,120,222
382551,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Graeme Osteen,Men's 16-17 Age Group 94+kg,123.05,95,100,-105,100,120,-125,-127,120,220
382552,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Myles Pudenz,Men's 16-17 Age Group 94+kg,108.75,-90,90,93,93,120,125,-130,125,218
382553,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Nicholas Migliaccio,Men's 16-17 Age Group 79kg,76.35,-93,93,-100,93,116,120,125,125,218
382554,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Will Rodriquez,Men's 16-17 Age Group 94kg,92.85,98,102,-108,102,115,-120,-121,115,217
382555,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Genjay Crump,Men's 16-17 Age Group 94+kg,119.95,93,-96,96,96,120,-124,-125,120,216
382556,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Luke Griesser,Men's 16-17 Age Group 79kg,76.8,90,96,-102,96,120,-125,-125,120,216
382557,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,HAYDEN MAAKE,Men's 16-17 Age Group 94+kg,128.25,88,95,-100,95,115,120,-125,120,215
382558,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ian Taylor,Men's 16-17 Age Group 94+kg,121.05,82,87,92,92,113,118,123,123,215
382559,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Bradley Bates,Men's 14-15 Age Group 65kg,61.85,-92,92,94,94,115,119,121,121,215
382560,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Spencer Davern,Men's 14-15 Age Group 79kg,77.06,85,90,95,95,110,115,120,120,215
382561,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Asher Fountain,Men's 14-15 Age Group 79+kg,88.95,92,97,-103,97,111,115,118,118,215
382562,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Nicholas Luna,Men's 16-17 Age Group 65kg,63.75,91,94,-97,94,111,116,119,119,213
382563,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Daniel Weber,Men's 16-17 Age Group 94kg,94,89,-93,95,95,109,113,117,117,212
382564,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Judson Carithers,Men's 16-17 Age Group 94+kg,108.9,90,-94,95,95,112,117,-122,117,212
382565,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Joshua Eliscupides,Men's 16-17 Age Group 65kg,64.1,-97,97,101,101,107,111,-115,111,212
382566,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,logan walkins,Men's 16-17 Age Group 94+kg,118.65,90,-95,96,96,110,115,-120,115,211
382567,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jacob Berneathy,Men's 16-17 Age Group 94+kg,109.45,83,86,90,90,115,-120,120,120,210
382568,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Thomas Chase,Men's 16-17 Age Group 94+kg,107.2,-90,90,-95,90,105,112,120,120,210
382569,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Xaiden  Shultz,Men's 16-17 Age Group 71kg,70.15,95,-97,-97,95,115,-118,-118,115,210
382570,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Branden Berthiaume,Men's 16-17 Age Group 79kg,77.55,80,85,90,90,110,115,120,120,210
382571,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Renzo De Oliveira,Men's 16-17 Age Group 79kg,77.25,88,-92,-93,88,-116,117,122,122,210
382572,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Braydon Vester,Men's 16-17 Age Group 94+kg,121.05,78,81,-84,81,113,119,128,128,209
382573,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jesse Castillo,Men's 16-17 Age Group 71kg,66.05,93,-96,-97,93,-110,111,116,116,209
382574,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Levi Stanley,Men's 16-17 Age Group 71kg,67.95,87,90,95,95,107,-110,112,112,207
382575,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Maddux Hernandez,Men's 16-17 Age Group 65kg,64.35,85,88,91,91,108,112,115,115,206
382576,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Christopher  MCDONALD,Men's 16-17 Age Group 79kg,76.25,-88,91,-96,91,106,112,115,115,206
382577,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Levi Atwell,Men's 14-15 Age Group 71kg,68.55,85,90,-94,90,105,110,115,115,205
382578,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Griffin Heglie,Men's 14-15 Age Group 79+kg,84.2,84,87,90,90,115,-119,-126,115,205
382579,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ethan Anderson,Men's 16-17 Age Group 79kg,77.65,-90,-90,90,90,110,115,-120,115,205
382580,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,William (Van) Selph,Men's 16-17 Age Group 88kg,85.85,90,-95,-100,90,110,115,-120,115,205
382581,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Olivia Bond-West,Women's 16-17 Age Group 77+kg,89.4,81,84,88,88,-112,112,116,116,204
382582,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Logan Cheramie,Men's 16-17 Age Group 79kg,77.55,83,87,-90,87,-115,117,-120,117,204
382583,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ajeet Virk,Men's 16-17 Age Group 88kg,81.15,86,-89,89,89,-115,115,-119,115,204
382584,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Will Hendrix,Men's 16-17 Age Group 94+kg,96.4,85,89,-94,89,107,114,-121,114,203
382585,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Preston Sparks,Men's 16-17 Age Group 65kg,63.35,88,90,-92,90,108,-112,113,113,203
382586,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,TIMOTHY NEAL,Men's 16-17 Age Group 65kg,63.2,82,86,90,90,112,-117,-117,112,202
382587,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Flynn King,Men's 16-17 Age Group 71kg,69,86,90,-95,90,104,108,112,112,202
382588,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sidney Porter,Men's 13 Under Age Group 65+kg,131.05,85,90,-94,90,-111,111,-118,111,201
382589,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Walker Stanley,Men's 14-15 Age Group 79+kg,102.5,83,86,-90,86,106,111,115,115,201
382590,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Dominic Fruchtenicht,Men's 16-17 Age Group 71kg,69.35,85,88,92,92,105,109,-116,109,201
382591,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Elliot Leet,Men's 16-17 Age Group 94kg,91.85,83,-86,-86,83,-115,115,-120,115,198
382592,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ahmad Minor,Men's 16-17 Age Group 94+kg,98.7,82,84,86,86,-112,112,-115,112,198
382593,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Diego Yoo,Men's 16-17 Age Group 56kg,55.1,80,81,86,86,106,112,-117,112,198
382594,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Anthony Benavides,Men's 16-17 Age Group 79kg,74.5,-80,82,85,85,110,113,-116,113,198
382595,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Patrick Langfeldt,Men's 16-17 Age Group 94+kg,104.7,82,86,-91,86,101,-107,110,110,196
382596,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Zaevian Morales,Men's 14-15 Age Group 79kg,78.65,82,-85,85,85,104,108,111,111,196
382597,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Elijah Hathaway,Men's 16-17 Age Group 71kg,70.15,90,-95,-96,90,100,106,-110,106,196
382598,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Christian Russman,Men's 16-17 Age Group 71kg,69.8,82,86,-89,86,104,110,-113,110,196
382599,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Quinn Corcoran,Men's 16-17 Age Group 79kg,74.8,-91,91,-96,91,100,105,-110,105,196
382600,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Daniel Ricklick,Men's 16-17 Age Group 94kg,91.1,-80,80,-90,80,110,-115,115,115,195
382601,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Josh Reisdorf,Men's 16-17 Age Group 79kg,73.83,77,81,85,85,105,110,-115,110,195
382602,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Kaeleb  Havard,Men's 14-15 Age Group 79+kg,108.7,70,75,80,80,105,110,114,114,194
382603,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Idán Wade-Curiel,Men's 16-17 Age Group 79kg,75.9,88,91,94,94,100,-105,-106,100,194
382604,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Isaiah Aukerman,Men's 16-17 Age Group 94kg,92.45,75,80,85,85,102,108,-111,108,193
382605,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Kevin Hall,Men's 14-15 Age Group 79kg,73.4,76,80,-84,80,109,113,-117,113,193
382606,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Coen Hayes,Men's 16-17 Age Group 71kg,71.01,-80,-83,83,83,105,110,-115,110,193
382607,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Gavin Dahle,Men's 16-17 Age Group 94+kg,115.35,83,-86,87,87,100,105,-108,105,192
382608,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Andy Arntson,Men's 16-17 Age Group 94+kg,100.1,-80,80,82,82,100,105,110,110,192
382609,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Keegan McHale,Men's 14-15 Age Group 79kg,74.95,-77,78,-82,78,108,-113,114,114,192
382610,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Lucas Mansier,Men's 16-17 Age Group 60kg,59.25,-80,80,87,87,95,100,105,105,192
382611,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Zach Kirson,Men's 16-17 Age Group 71kg,68.75,80,84,88,88,104,-110,-110,104,192
382612,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Decker Fontenot,Men's 16-17 Age Group 79kg,76.5,80,-85,86,86,-100,103,106,106,192
382613,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Kinsley Rodden,Women's 16-17 Age Group 77+kg,123.45,78,81,82,82,100,105,109,109,191
382614,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Liam Bujanda,Men's 14-15 Age Group 65kg,63.2,85,-90,-90,85,105,-110,-110,105,190
382615,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Dylan McCullough,Men's 16-17 Age Group 88kg,86.7,-85,85,-90,85,100,-105,105,105,190
382616,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Caleb Sprenger,Men's 16-17 Age Group 71kg,69.7,80,83,85,85,100,104,-107,104,189
382617,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Nathan Combs,Men's 16-17 Age Group 79kg,78.5,77,-80,-80,77,107,110,112,112,189
382618,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jake Langer,Men's 16-17 Age Group 94+kg,98.75,-80,80,83,83,-100,100,105,105,188
382619,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Andrew Weymer,Men's 14-15 Age Group 56kg,55.4,80,83,85,85,100,103,0,103,188
382620,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Preston Griffing,Men's 16-17 Age Group 79kg,74.7,83,87,-91,87,-100,100,-105,100,187
382621,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Adam Hawrylchak,Men's 16-17 Age Group 79kg,77.4,71,76,80,80,95,102,106,106,186
382622,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Aiden Chancey,Men's 16-17 Age Group 79kg,78.5,72,76,79,79,95,100,107,107,186
382623,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Caleb Trueblood,Men's 16-17 Age Group 71kg,69.65,80,83,86,86,-94,94,99,99,185
382624,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Camdynn Burns,Men's 16-17 Age Group 71kg,68.55,80,-84,-85,80,100,105,-108,105,185
382625,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ayden He,Men's 16-17 Age Group 79kg,76.1,78,82,-87,82,-101,103,-111,103,185
382626,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Marcos  Pujol,Men's 16-17 Age Group 88kg,85.5,80,-85,85,85,100,-105,-108,100,185
382627,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Tai Ferrer,Men's 16-17 Age Group 88kg,83.55,80,-84,85,85,100,-103,-103,100,185
382628,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ella Bays,Women's 16-17 Age Group 77kg,74,-81,-81,81,81,103,-107,-107,103,184
382629,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Biji  Blagoev,Men's 16-17 Age Group 71kg,66.95,78,81,84,84,96,100,-103,100,184
382630,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Preston Merriken,Men's 16-17 Age Group 71kg,68.1,77,81,-85,81,98,-103,103,103,184
382631,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,McKenzie Hatcher,Women's 16-17 Age Group 69kg,67.8,77,80,-82,80,96,-100,103,103,183
382632,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Kyle  Mager,Men's 16-17 Age Group 65kg,63.3,75,-79,81,81,92,97,101,101,182
382633,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Max Ferrara,Men's 16-17 Age Group 79kg,76.55,76,79,82,82,100,-104,-105,100,182
382634,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jared Adkins,Men's 16-17 Age Group 79kg,78.25,76,79,82,82,97,100,-103,100,182
382635,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Myles  McArthur,Men's 16-17 Age Group 79kg,78.9,75,80,-85,80,95,102,-110,102,182
382636,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Bruce Adame,Men's 16-17 Age Group 88kg,87.2,82,-85,-87,82,93,-97,100,100,182
382637,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Adelyn Jones,Women's 16-17 Age Group 69kg,66.7,77,-80,80,80,98,101,-103,101,181
382638,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jackson Crane,Men's 16-17 Age Group 65kg,60.5,78,82,85,85,93,96,-100,96,181
382639,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,tyler bullock,Men's 16-17 Age Group 94kg,89.2,70,75,-79,75,95,100,105,105,180
382640,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,John Lewis,Men's 16-17 Age Group 65kg,63.75,75,79,-84,79,101,-106,-106,101,180
382641,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Bryson Michalkiewicz,Men's 16-17 Age Group 79kg,76.4,78,82,-86,82,98,-102,-105,98,180
382642,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Zane Beck,Men's 16-17 Age Group 79kg,76.15,80,-86,-86,80,100,-105,-105,100,180
382643,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Gianna Van Hofwegen,Women's 14-15 Age Group 69kg,66.75,76,79,-82,79,95,100,-104,100,179
382644,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jayden Whittaker,Men's 14-15 Age Group 60kg,58.45,75,78,81,81,94,98,-103,98,179
382645,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Autumn Sands,Women's 16-17 Age Group 69kg,67.6,-74,76,80,80,95,99,-104,99,179
382646,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,kaiden mcveigh,Men's 16-17 Age Group 65kg,62.7,71,75,79,79,95,100,-103,100,179
382647,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ashton McAllister,Men's 14-15 Age Group 60kg,59.2,74,-77,77,77,95,98,101,101,178
382648,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Christian Anderson,Men's 16-17 Age Group 71kg,69.35,74,78,-82,78,95,100,-107,100,178
382649,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Kyler Brown,Men's 16-17 Age Group 79kg,73.55,70,73,-76,73,98,102,105,105,178
382650,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Hideo Kline,Men's 14-15 Age Group 79+kg,112.1,72,74,77,77,95,97,100,100,177
382651,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Wyatt Kight,Men's 14-15 Age Group 79+kg,93.8,73,76,-80,76,-100,101,-107,101,177
382652,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Sebastian Perez,Men's 16-17 Age Group 88kg,86.3,73,-77,77,77,95,100,-105,100,177
382653,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jaden Angel,Men's 14-15 Age Group 71kg,69.6,70,73,76,76,96,100,-106,100,176
382654,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Erubey Garcia,Men's 14-15 Age Group 79kg,76.1,78,81,-85,81,95,-101,-101,95,176
382655,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Daniel LoTurco,Men's 16-17 Age Group 56kg,55.8,67,74,78,78,-88,88,98,98,176
382656,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Rowdy Cearley,Men's 16-17 Age Group 71kg,67.1,75,-78,-78,75,91,96,101,101,176
382657,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Chassity Del Balso,Women's 14-15 Age Group 63kg,62.4,70,74,77,77,93,98,-103,98,175
382658,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Nathan Martin,Men's 16-17 Age Group 56kg,55.25,70,-73,-73,70,100,105,-110,105,175
382659,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Liam Cincotta,Men's 16-17 Age Group 79kg,76.85,-80,81,-84,81,94,-97,-97,94,175
382660,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Cody Anderson,Men's 14-15 Age Group 60kg,59.45,72,-76,76,76,97,-102,-102,97,173
382661,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jack Mann,Men's 16-17 Age Group 60kg,59,83,-86,-88,83,88,-92,0,88,171
382662,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Gunnar Maki,Men's 16-17 Age Group 79kg,77.85,-78,80,-86,80,86,91,-96,91,171
382663,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Gavin Greenwalt,Men's 16-17 Age Group 79kg,72.75,70,73,76,76,86,90,95,95,171
382664,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ezekiel Macias,Men's 14-15 Age Group 65kg,63.4,68,-72,73,73,87,92,97,97,170
382665,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Logan German,Men's 14-15 Age Group 79kg,75.4,-70,70,74,74,91,96,-100,96,170
382666,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Keilana Brewer,Women's 16-17 Age Group 63kg,61.4,73,76,-79,76,90,-94,94,94,170
382667,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Trey Peaden,Men's 14-15 Age Group 79+kg,90.55,77,80,-83,80,90,-95,-100,90,170
382668,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Emma Meads,Women's 16-17 Age Group 77kg,73.85,73,75,-80,75,87,90,95,95,170
382669,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Symir Tai,Men's 16-17 Age Group 71kg,68.9,63,67,73,73,92,97,-102,97,170
382670,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Austin Gerard,Men's 16-17 Age Group 79kg,71.85,70,75,-79,75,85,90,95,95,170
382671,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,madeline francescone,Women's 16-17 Age Group 58kg,54.95,-70,73,75,75,91,94,-97,94,169
382672,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Dylan Brown,Men's 16-17 Age Group 65kg,64.25,74,-78,-78,74,95,-100,-101,95,169
382673,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ireland Manor,Women's 14-15 Age Group 69kg,67.65,72,76,-80,76,-92,92,-99,92,168
382674,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Reese Butler,Women's 16-17 Age Group 77+kg,96.35,71,-74,74,74,87,92,94,94,168
382675,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Liam Brandis,Men's 16-17 Age Group 88kg,81.5,70,73,-76,73,90,-95,95,95,168
382676,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Noah Booth,Men's 14-15 Age Group 79kg,72.1,65,69,72,72,91,95,-101,95,167
